what_are_your_hobbies	what hobbies do you enjoy in your free time

what_are_your_hobbies	what kind of hobbies do you like to do

what_are_your_hobbies	what sort of things do you enjoy

what_are_your_hobbies	what are your favorite activities

what_are_your_hobbies	what hobbies do you like to partake in

what_are_your_hobbies	what sort of hobbies do you enjoy

what_are_your_hobbies	what do you do for fun in your free time

what_are_your_hobbies	tell me what you do in your free time

what_are_your_hobbies	what you do at the free time

what_are_your_hobbies	so what do you do at free time

what_are_your_hobbies	at free time what do you do

what_are_your_hobbies	what do you enjoy doing in your leisure time

what_are_your_hobbies	what types of hobbies do you enjoy

what_are_your_hobbies	what types of things do you like to do in your spare time

what_are_your_hobbies	what sorts of things are you into

what_are_your_hobbies	what sorts of things do you do for fun

what_are_your_hobbies	what sort of hobbies are you into

what_are_your_hobbies	how do you like to spend your free time

what_are_your_hobbies	inform me what you do for fun in your free time

what_are_your_hobbies	i gotta know your hobbies

what_are_your_hobbies	can you tell me your hobbies

what_are_your_hobbies	tell your hobbies

what_are_your_hobbies	what do you do in your free time

what_are_your_hobbies	i wanna know your hobbies

what_are_your_hobbies	i wish to know your hobbies

goodbye	See you later, alligator!

goodbye	After a while, crocodile

goodbye	Stay out of trouble.

goodbye	I’m out of here.

goodbye	Okay...bye, fry guy!

goodbye	If I don’t see you around, I'll see you square

goodbye	Stay classy.

goodbye	Fare thee well.

goodbye	Catch you on the rebound.

goodbye	Gotta go, buffalo.

goodbye	Peace out!

goodbye	Gotta hit the road.

goodbye	Long live and prosper!

goodbye	Well, I'm off!

goodbye	Smoke me a kipper, I'll be back for breakfast.

goodbye	Bye bye, butterfly.

goodbye	Gotta get going.

goodbye	To the winch, wench!

goodbye	It has been emotional, bye.

goodbye	Out to the door, dinosaur.

goodbye	Catch you on the flip side.

goodbye	Gotta bolt!

goodbye	See you soon, racoon.

goodbye	You're still here? It's over. Go home. Go!

goodbye	Don't get run over!

goodbye	Have a good one.

goodbye	It was nice to see you again.

goodbye	Hasta la vista, baby.

goodbye	Later, haters.

goodbye	Give a hug, ladybug.

goodbye	I gotta bounce.

goodbye	Toodle-pip!

goodbye	Calc you later!

goodbye	See you on the other side.

goodbye	Take care, butterfly.

goodbye	Have fun storming the castle!

goodbye	Adieu, cockatoo!

goodbye	Blow a kiss, goldfish.

goodbye	It's been a pleasure and a privilege to meet you.

goodbye	Don't get attacked by a bear, it's night-time!

goodbye	Be good and don't get caught.

goodbye	Thank you for your cooperation. Farewell.

goodbye	I look forward to our next meeting.

goodbye	I'm gonna make a like a bakery truck and haul buns.

goodbye	Chop chop, lollipop!

goodbye	Gotta roll!

goodbye	Can’t star, blue jay.

goodbye	Oh, and in case I don't see you—good afternoon, good evening, and good night!

goodbye	Influence everyone in a good way!

goodbye	Don't forget to come back!

goodbye	Once more unto the breach, dear friends!

goodbye	See ya, wouldn't wanna be ya.

goodbye	Peace out, girl scout!

goodbye	Adios, hippos.

goodbye	Time to scoot, little newt.

goodbye	Smell ya later!

goodbye	Bye for now.

goodbye	See you when I see you.

goodbye	In a while, crocodile.

goodbye	Cya.

goodbye	As you wish, jellyfish!

goodbye	Don't let the door hit ya where the good lord split ya.

goodbye	May the force be with you... always.

goodbye	Parting is such sweet sorrow, that I shall say good night till it be tomorrow.

goodbye	Stay cool, my dude.

goodbye	Don't get cut by a blade of grass!

goodbye	Be sweet, parakeet.

goodbye	Be careful! Don't get mauled by a squirrel!

goodbye	See you later, aggregator!

goodbye	Don't trip on a raindrop!

goodbye	See you soon, baboon!

goodbye	Bye! I tolerate you!

goodbye	Gotta go, the power of the shower compels me.

goodbye	Make new friends on the sidewalk!

goodbye	Im late for my bus, gigantopithecus!

goodbye	Move out, brussels sprout!

goodbye	Make sure the doormat says goodbye!

goodbye	I’ll show you to the door!

goodbye	Ciao ciao, brown cow!

goodbye	Screw you guys, I'm going home!

goodbye	See you, space cowboy.

goodbye	I shall return.

goodbye	Catch you round like a rissole!

goodbye	Take it easy, greasy. You've got a long way to slide.

goodbye	Toodaloo, caribou!

goodbye	I'm outtie.

goodbye	Adios, amigos.

goodbye	That's all folks.

goodbye	Take care, polar bear!

goodbye	Peace out, rainbow trout!

goodbye	I'm outta here like spit through a trumpet.

goodbye	See you in the future.

goodbye	Begone

goodbye	Until next time.

goodbye	So long, suckers!

goodbye	Goodbye forever.

goodbye	See you on the internet!
